91489	0	55
91502	0	13
91519	0	17
92804	0	1285
93392	0	588
93461	0	69
93788	0	327
93793	0	5
93988	0	195
94018	0	30
94073	0	55
94327	0	254
94430	0	103
94472	0	42
94497	0	25
94513	0	16
94536	0	23
94542	0	6
94595	0	53
94649	0	54
94771	0	122
95036	0	265
95060	0	24
95180	0	120
95189	0	9
95368	0	179
95393	0	25
95654	0	261
95958	0	304
96229	0	271
96326	0	97
96376	0	50
96769	0	393
96832	0	63
97090	0	258
97681	0	591
97711	0	30
97740	0	29
98334	0	594
98337	0	3
98526	0	189
98610	0	84
98616	0	6
98950	0	334
99114	0	164
99707	0	593
99735	0	28
100291	0	556
100402	0	111
100677	0	275
100827	0	150
100978	0	151
101006	0	28
101084	0	78
101458	0	374
101479	0	21
101498	0	19
101539	0	41
101545	0	6
101979	0	434
102050	0	71
102084	0	34
102672	0	588
102734	0	62
102746	0	12
102767	0	21
102996	0	229
103149	0	153
103457	0	308
104351	0	894
104530	0	179
104548	0	18
104907	0	359
104927	0	20
105143	0	216
105184	0	41
105318	0	134
105417	0	99
105444	0	27
106476	0	1032
106503	0	27
106516	0	13
106687	0	171
106718	0	31
106736	0	18
106788	0	52
106862	0	74
106916	0	54
107020	0	104
107036	0	16
107307	0	271
107345	0	38
107876	0	531
108621	0	745
108892	0	271
108912	0	20
109229	0	317
109506	0	277
109533	0	27
109967	0	434
110034	0	67
110060	0	26
110393	0	333
110417	0	24
110445	0	28
111822	0	1377
112271	0	449
112610	0	339
112629	0	19
112907	0	278
112912	0	5
112923	0	11
113002	0	79
113009	0	7
113110	0	101
113171	0	61
113241	0	70
113252	0	11
113339	0	87
113409	0	70
113539	0	130
113708	0	169
113764	0	56
113920	0	156
113953	0	33
114169	0	216
114255	0	86
114865	0	610
114893	0	28
114931	0	38
115424	0	493
115529	0	105
115614	0	85
115738	0	124
116001	0	263
116331	0	330
117125	0	794
117847	0	722
118324	0	477
118341	0	17
118351	0	10
118612	0	261
118705	0	93
118788	0	83
118795	0	7
118804	0	9
118911	0	107
118936	0	25
118964	0	28
118998	0	34
119397	0	399
119462	0	65
119688	0	226
119722	0	34
119901	0	179
119911	0	10
119927	0	16
120456	0	529
120465	0	9
120478	0	13
120487	0	9
120829	0	342
120876	0	47
121387	0	511
121406	0	19
121422	0	16
121445	0	23
121470	0	25
122762	0	1292
122797	0	35
122867	0	70
123086	0	219
123200	0	114
123224	0	24
123581	0	357
123849	0	268
123863	0	14
124126	0	263
124188	0	62
124190	0	2
124204	0	14
124217	0	13
124493	0	276
124541	0	48
124549	0	8
124565	0	16
124917	0	352
125703	0	786
125754	0	51
126108	0	354
126277	0	169
126284	0	7
126703	0	419
126798	0	95
126986	0	188
127010	0	24
127177	0	167
127232	0	55
127552	0	320
127606	0	54
127617	0	11
127713	0	96
127846	0	133
128080	0	234
128638	0	558
128688	0	50
128700	0	12
128788	0	88
128791	0	3
128844	0	53
128868	0	24
128894	0	26
128932	0	38
129119	0	187
129355	0	236
129368	0	13
129376	0	8
129800	0	424
129810	0	10
130430	0	620
130940	0	510
131147	0	207
131160	0	13
131328	0	168
132066	0	738
132078	0	12
132238	0	160
132798	0	560
133257	0	459
133358	0	101
133466	0	108
133730	0	264
134963	0	1233
134975	0	12
134993	0	18
135253	0	260
135518	0	265
135551	0	33
135665	0	114
136038	0	373
136067	0	29
136198	0	131
136210	0	12
136314	0	104
136341	0	27
136364	0	23
136525	0	161
136634	0	109
136686	0	52
136917	0	231
136946	0	29
138171	0	1225
138233	0	62
138409	0	176
138417	0	8
138432	0	15
138619	0	187
138695	0	76
138760	0	65
138783	0	23
138870	0	87
138942	0	72
139163	0	221
139259	0	96
139360	0	101
139386	0	26
139390	0	4
139424	0	34
139478	0	54
139715	0	237
140556	0	841
140892	0	336
140911	0	19
141068	0	157
141097	0	29
141120	0	23
141388	0	268
141470	0	82
142256	0	786
142284	0	28
142538	0	254
142646	0	108
142875	0	229
143460	0	585
143474	0	14
143664	0	190
144274	0	610
144328	0	54
144342	0	14
144503	0	161
144777	0	274
144851	0	74
144865	0	14
144922	0	57
145013	0	91
145351	0	338
145565	0	214
145970	0	405
146236	0	266
146293	0	57
146331	0	38
146381	0	50
146387	0	6
146462	0	75
146869	0	407
146978	0	109
147021	0	43
147035	0	14
147054	0	19
147073	0	19
147514	0	441
147957	0	443
147991	0	34
148005	0	14
148349	0	344
148421	0	72
148434	0	13
148500	0	66
148586	0	86
148817	0	231
148820	0	3
148900	0	80
148914	0	14
149152	0	238
149512	0	360
149534	0	22
149734	0	200
149877	0	143
149950	0	73
150277	0	327
150291	0	14
150348	0	57
150418	0	70
150805	0	387
152288	0	1483
153480	0	1192
153523	0	43
153913	0	390
153999	0	86
154157	0	158
154345	0	188
154349	0	4
154393	0	44
154486	0	93
154493	0	7
154637	0	144
154718	0	81
154796	0	78
155062	0	266
156273	0	1211
156295	0	22
157130	0	835
157172	0	42
158123	0	951
158339	0	216
158372	0	33
159337	0	965
159521	0	184
159540	0	19
159892	0	352
160018	0	126
160631	0	613
160814	0	183
160859	0	45
161000	0	141
161995	0	995
162475	0	480
162601	0	126
163214	0	613
163518	0	304
164203	0	685
164238	0	35
164524	0	286
164529	0	5
164547	0	18
164898	0	351
164904	0	6
164959	0	55
165394	0	435
165534	0	140
165548	0	14
165565	0	17
166403	0	838
166457	0	54
166511	0	54
167516	0	1005
170016	0	2500
170070	0	54
170536	0	466
170676	0	140
171839	0	1163
171955	0	116
172039	0	84
174357	0	2318
175210	0	853
175496	0	286
176330	0	834
176376	0	46
177316	0	940
177544	0	228
177549	0	5
177761	0	212
177842	0	81
177872	0	30
178150	0	278
178586	0	436
178645	0	59
178708	0	63
178772	0	64
179174	0	402
179211	0	37
180190	0	979
180212	0	22
180729	0	517
181657	0	928
181986	0	329
182149	0	163
182683	0	534
182821	0	138
183148	0	327
183183	0	35
183223	0	40
183339	0	116
183610	0	271
183631	0	21
183857	0	226
184710	0	853
184721	0	11
184890	0	169
185541	0	651
185558	0	17
187266	0	1708
187409	0	143
188965	0	1556
189125	0	160
190179	0	1054
190319	0	140
190644	0	325
190808	0	164
191067	0	259
191239	0	172
191318	0	79
191359	0	41
191418	0	59
191421	0	3
191657	0	236
192193	0	536
192453	0	260
193029	0	576
193141	0	112
193186	0	45
193275	0	89
193729	0	454
194782	0	1053
194805	0	23
194890	0	85
195013	0	123
195260	0	247
195338	0	78
196120	0	782
196288	0	168
196551	0	263
197102	0	551
197691	0	589
197775	0	84
197932	0	157
198124	0	192
198756	0	632
200184	0	1428
200534	0	350
200760	0	226
201391	0	631
201463	0	72
202567	0	1104
202598	0	31
202744	0	146
202796	0	52
203813	0	1017
203841	0	28
203913	0	72
204115	0	202
204180	0	65
204445	0	265
205948	0	1503
206139	0	191
206429	0	290
206567	0	138
206688	0	121
206744	0	56
207130	0	386
207626	0	496
207741	0	115
207780	0	39
208280	0	500
208336	0	56
208377	0	41
208570	0	193
208592	0	22
208830	0	238
208847	0	17
208894	0	47
209027	0	133
209236	0	209
209904	0	668
209980	0	76
210138	0	158
210167	0	29
210208	0	41
210241	0	33
210363	0	122
210643	0	280
210924	0	281
210957	0	33
212296	0	1339
212562	0	266
213214	0	652
214112	0	898
214170	0	58
214196	0	26
214261	0	65
214312	0	51
214316	0	4
214361	0	45
215000	0	639
215048	0	48
215058	0	10
215272	0	214
215350	0	78
215605	0	255
215829	0	224
216145	0	316
216180	0	35
216218	0	38
216401	0	183
216521	0	120
217471	0	950
219162	0	1691
219211	0	49
219540	0	329
219816	0	276
220028	0	212
220156	0	128
220375	0	219
221916	0	1541
221965	0	49
222028	0	63
222047	0	19
222142	0	95
222199	0	57
222265	0	66
222325	0	60
222388	0	63
222438	0	50
223131	0	693
223149	0	18
223159	0	10
223214	0	55
223354	0	140
223381	0	27
223578	0	197
223601	0	23
223675	0	74
223720	0	45
223753	0	33
223833	0	80
225029	0	1196
225124	0	95
225150	0	26
225226	0	76
225304	0	78
225398	0	94
225917	0	519
226008	0	91
226091	0	83
226180	0	89
226280	0	100
226366	0	86
226422	0	56
226468	0	46
226479	0	11
226708	0	229
226772	0	64
227569	0	797
227582	0	13
227720	0	138
227779	0	59
227793	0	14
227857	0	64
228361	0	504
228367	0	6
228373	0	6
228418	0	45
228494	0	76
228678	0	184
228687	0	9
228753	0	66
228761	0	8
229046	0	285
229128	0	82
229344	0	216
229362	0	18
229375	0	13
229436	0	61
229697	0	261
229740	0	43
229789	0	49
229806	0	17
229816	0	10
230016	0	200
230058	0	42
230212	0	154
230296	0	84
230333	0	37
230349	0	16
230433	0	84
230453	0	20
230462	0	9
230519	0	57
230619	0	100
230636	0	17
230644	0	8
230675	0	31
230693	0	18
230760	0	67
230776	0	16
230794	0	18
230854	0	60
230866	0	12
231025	0	159
232511	0	1486
232823	0	312
233109	0	286
233158	0	49
233980	0	822
234213	0	233
234963	0	750
235008	0	45
235074	0	66
235122	0	48
235216	0	94
235322	0	106
235396	0	74
235531	0	135
235542	0	11
235561	0	19
235763	0	202
235772	0	9
235837	0	65
235842	0	5
235884	0	42
235909	0	25
236079	0	170
236101	0	22
236114	0	13
236146	0	32
236163	0	17
236181	0	18
236267	0	86
236280	0	13
236602	0	322
236619	0	17
236657	0	38
236824	0	167
237353	0	529
237373	0	20
237502	0	129
238576	0	1074
238578	0	2
238586	0	8
238603	0	17
238608	0	5
238621	0	13
238835	0	214
238839	0	4
238900	0	61
238933	0	33
239081	0	148
239119	0	38
239129	0	10
240053	0	924
240181	0	128
240200	0	19
240207	0	7
240250	0	43
240258	0	8
240288	0	30
240326	0	38
240408	0	82
240442	0	34
240500	0	58
240528	0	28
240542	0	14
240551	0	9
240686	0	135
240753	0	67
240884	0	131
241014	0	130
241058	0	44
241070	0	12
241333	0	263
241377	0	44
242018	0	641
242029	0	11
242251	0	222
242419	0	168
242438	0	19
242466	0	28
242559	0	93
242569	0	10
242612	0	43
242662	0	50
242691	0	29
242700	0	9
242758	0	58
242791	0	33
242801	0	10
243686	0	885
243726	0	40
243773	0	47
243784	0	11
243795	0	11
243853	0	58
243875	0	22
243893	0	18
243904	0	11
243953	0	49
243976	0	23
244014	0	38
244032	0	18
245687	0	1655
245712	0	25
246062	0	350
246082	0	20
246099	0	17
246247	0	148
246288	0	41
246327	0	39
246339	0	12
246380	0	41
246408	0	28
246527	0	119
246592	0	65
246753	0	161
246776	0	23
246799	0	23
246825	0	26
246882	0	57
246932	0	50
246980	0	48
246988	0	8
246999	0	11
247013	0	14
247053	0	40
247180	0	127
247186	0	6
247329	0	143
247368	0	39
247373	0	5
247405	0	32
247457	0	52
247472	0	15
247488	0	16
247584	0	96
247588	0	4
247609	0	21
247624	0	15
247652	0	28
247664	0	12
247683	0	19
247920	0	237
247929	0	9
248054	0	125
248057	0	3
248070	0	13
248074	0	4
248093	0	19
248103	0	10
248110	0	7
248123	0	13
248143	0	20
248150	0	7
248156	0	6
248166	0	10
248172	0	6
248193	0	21
248199	0	6
248206	0	7
248213	0	7
248238	0	25
248270	0	32
248434	0	164
248443	0	9
248450	0	7
248463	0	13
248490	0	27
248496	0	6
248682	0	186
248695	0	13
248703	0	8
248758	0	55
248773	0	15
250690	0	1917
250709	0	19
250760	0	51
250774	0	14
250853	0	79
251038	0	185
251063	0	25
251110	0	47
251131	0	21
251164	0	33
251168	0	4
251715	0	547
251751	0	36
251757	0	6
251766	0	9
251789	0	23
251795	0	6
251806	0	11
251816	0	10
251836	0	20
251844	0	8
251856	0	12
251871	0	15
251962	0	91
251974	0	12
252229	0	255
252262	0	33
252273	0	11
252310	0	37
252383	0	73
252403	0	20
252413	0	10
252441	0	28
252447	0	6
252456	0	9
252472	0	16
252484	0	12
252487	0	3
252547	0	60
252676	0	129
252682	0	6
252813	0	131
253125	0	312
253131	0	6
253143	0	12
253153	0	10
253256	0	103
253265	0	9
253413	0	148
253450	0	37
253464	0	14
253498	0	34
253513	0	15
253525	0	12
253559	0	34
253624	0	65
253631	0	7
253650	0	19
253672	0	22
254427	0	755
254433	0	6
254509	0	76
254987	0	478
255051	0	64
255064	0	13
255086	0	22
255101	0	15
255128	0	27
255150	0	22
255170	0	20
255179	0	9
255184	0	5
255196	0	12
255199	0	3
255207	0	8
255247	0	40
255276	0	29
255286	0	10
255337	0	51
255455	0	118
255468	0	13
255593	0	125
255641	0	48
255700	0	59
255750	0	50
255762	0	12
255840	0	78
257508	0	1668
257664	0	156
257700	0	36
257711	0	11
259103	0	1392
259179	0	76
259204	0	25
259208	0	4
259242	0	34
259250	0	8
259258	0	8
259311	0	53
259316	0	5
259334	0	18
260141	0	807
262523	0	2382
262530	0	7
262539	0	9
262545	0	6
262555	0	10
262562	0	7
262569	0	7
262579	0	10
262583	0	4
262708	0	125
262713	0	5
262719	0	6
262896	0	177
262956	0	60
262961	0	5
262966	0	5
262994	0	28
263004	0	10
263013	0	9
263054	0	41
263058	0	4
263603	0	545
263678	0	75
263829	0	151
263853	0	24
263858	0	5
265308	0	1450
265332	0	24
265338	0	6
265552	0	214
265562	0	10
265571	0	9
265595	0	24
265638	0	43
265655	0	17
265662	0	7
266302	0	640
266326	0	24
266336	0	10
266811	0	475
266938	0	127
267427	0	489
267435	0	8
267440	0	5
267449	0	9
267463	0	14
267487	0	24
267499	0	12
267507	0	8
267537	0	30
267547	0	10
267555	0	8
267585	0	30
267592	0	7
267600	0	8
267601	0	1
267606	0	5
267850	0	244
267859	0	9
267875	0	16
267887	0	12
267907	0	20
267911	0	4
267917	0	6
267969	0	52
267986	0	17
268048	0	62
268099	0	51
268109	0	10
268118	0	9
268127	0	9
268153	0	26
268164	0	11
268221	0	57
268235	0	14
268248	0	13
268271	0	23
268282	0	11
268299	0	17
268350	0	51
268355	0	5
268364	0	9
268383	0	19
269499	0	1116
269511	0	12
269522	0	11
269586	0	64
269635	0	49
269668	0	33
269678	0	10
269702	0	24
269709	0	7
269712	0	3
270027	0	315
270041	0	14
270270	0	229
270276	0	6
270336	0	60
270342	0	6
270370	0	28
270375	0	5
270383	0	8
270396	0	13
270404	0	8
270443	0	39
270455	0	12
270502	0	47
270543	0	41
270591	0	48
270603	0	12
270607	0	4
270617	0	10
270873	0	256
270918	0	45
270958	0	40
270983	0	25
270997	0	14
271009	0	12
271014	0	5
271024	0	10
271056	0	32
271064	0	8
271069	0	5
271384	0	315
271406	0	22
271415	0	9
271429	0	14
271728	0	299
271735	0	7
271761	0	26
271773	0	12
271789	0	16
271794	0	5
272350	0	556
272362	0	12
272374	0	12
272393	0	19
272400	0	7
272410	0	10
272413	0	3
272420	0	7
272425	0	5
272676	0	251
273888	0	1212
273894	0	6
273900	0	6
273916	0	16
273923	0	7
274234	0	311
274241	0	7
274248	0	7
274267	0	19
274306	0	39
274321	0	15
274332	0	11
274347	0	15
274433	0	86
274437	0	4
274446	0	9
274453	0	7
274519	0	66
274528	0	9
274547	0	19
274557	0	10
274577	0	20
274598	0	21
274603	0	5
274617	0	14
274633	0	16
274639	0	6
274649	0	10
274659	0	10
274666	0	7
274701	0	35
274804	0	103
274809	0	5
274818	0	9
274825	0	7
274838	0	13
274873	0	35
274890	0	17
274949	0	59
274995	0	46
275046	0	51
275056	0	10
275113	0	57
275126	0	13
275145	0	19
275165	0	20
275177	0	12
275238	0	61
275268	0	30
275281	0	13
275287	0	6
275293	0	6
275308	0	15
275320	0	12
275335	0	15
275340	0	5
275455	0	115
275675	0	220
275681	0	6
275690	0	9
275711	0	21
275725	0	14
275732	0	7
275749	0	17
275757	0	8
275768	0	11
275775	0	7
275779	0	4
275809	0	30
275819	0	10
275829	0	10
275850	0	21
275859	0	9
275871	0	12
275877	0	6
275900	0	23
275913	0	13
275932	0	19
275969	0	37
275988	0	19
276021	0	33
276062	0	41
276091	0	29
276176	0	85
276183	0	7
276205	0	22
276326	0	121
276415	0	89
276428	0	13
276472	0	44
276484	0	12
276528	0	44
276535	0	7
276562	0	27
276569	0	7
276577	0	8
276587	0	10
276605	0	18
276608	0	3
277553	0	945
277559	0	6
277565	0	6
277573	0	8
277610	0	37
278519	0	909
278527	0	8
278530	0	3
278546	0	16
278558	0	12
278565	0	7
278576	0	11
278581	0	5
278610	0	29
278618	0	8
278640	0	22
278648	0	8
278653	0	5
278668	0	15
278676	0	8
278685	0	9
278694	0	9
278850	0	156
278868	0	18
278940	0	72
278989	0	49
278996	0	7
279009	0	13
279047	0	38
279062	0	15
279066	0	4
279075	0	9
279110	0	35
279135	0	25
279209	0	74
279217	0	8
279224	0	7
279232	0	8
279358	0	126
279368	0	10
279374	0	6
279378	0	4
279397	0	19
279399	0	2
279420	0	21
279433	0	13
279561	0	128
279608	0	47
279616	0	8
279622	0	6
279625	0	3
279634	0	9
279668	0	34
279673	0	5
279687	0	14
279692	0	5
279720	0	28
279730	0	10
279738	0	8
279764	0	26
281038	0	1274
281096	0	58
281101	0	5
281107	0	6
281823	0	716
281832	0	9
281852	0	20
281862	0	10
281871	0	9
281893	0	22
281904	0	11
281910	0	6
281937	0	27
281946	0	9
281951	0	5
282186	0	235
282192	0	6
282399	0	207
282410	0	11
282414	0	4
282421	0	7
282425	0	4
282442	0	17
282453	0	11
282458	0	5
282464	0	6
282468	0	4
282484	0	16
282493	0	9
282499	0	6
282950	0	451
282960	0	10
282970	0	10
282990	0	20
283000	0	10
283007	0	7
283018	0	11
283052	0	34
283057	0	5
283064	0	7
283081	0	17
283087	0	6
283121	0	34
283178	0	57
283186	0	8
283219	0	33
283227	0	8
283238	0	11
283245	0	7
283271	0	26
283337	0	66
283341	0	4
283391	0	50
283404	0	13
283550	0	146
283566	0	16
283585	0	19
283589	0	4
283596	0	7
283605	0	9
283615	0	10
283626	0	11
283640	0	14
283662	0	22
283673	0	11
283681	0	8
283692	0	11
283701	0	9
283714	0	13
283718	0	4
283759	0	41
283775	0	16
283839	0	64
283850	0	11
283859	0	9
283865	0	6
283872	0	7
283881	0	9
283884	0	3
283893	0	9
283952	0	59
283957	0	5
283968	0	11
283983	0	15
283989	0	6
283998	0	9
284006	0	8
284050	0	44
284063	0	13
284960	0	897
284996	0	36
285186	0	190
285206	0	20
285270	0	64
285275	0	5
285283	0	8
285299	0	16
285322	0	23
285378	0	56
285421	0	43
285441	0	20
285472	0	31
287972	0	2500
287974	0	2
287987	0	13
287995	0	8
288005	0	10
288015	0	10
288021	0	6
288036	0	15
288040	0	4
288067	0	27
288087	0	20
288094	0	7
288557	0	463
288568	0	11
289040	0	472
289645	0	605
289680	0	35
289684	0	4
289694	0	10
289704	0	10
289770	0	66
289776	0	6
289799	0	23
289806	0	7
289810	0	4
289820	0	10
289972	0	152
290485	0	513
290512	0	27
290566	0	54
290580	0	14
290588	0	8
290596	0	8
290618	0	22
290625	0	7
290633	0	8
290636	0	3
290652	0	16
290659	0	7
290702	0	43
290732	0	30
290738	0	6
290747	0	9
290750	0	3
290764	0	14
290768	0	4
290793	0	25
290804	0	11
290817	0	13
290829	0	12
290858	0	29
290863	0	5
290869	0	6
290873	0	4
290888	0	15
290920	0	32
290924	0	4
290933	0	9
290965	0	32
290971	0	6
291061	0	90
291099	0	38
291103	0	4
291108	0	5
291142	0	34
291170	0	28
291179	0	9
291275	0	96
291286	0	11
291389	0	103
291397	0	8
291401	0	4
291433	0	32
291443	0	10
291624	0	181
291640	0	16
291660	0	20
291666	0	6
291765	0	99
291785	0	20
291819	0	34
291827	0	8
291839	0	12
292366	0	527
292400	0	34
292460	0	60
292509	0	49
292522	0	13
292534	0	12
292546	0	12
292593	0	47
292613	0	20
292620	0	7
292645	0	25
292670	0	25
292673	0	3
293304	0	631
293308	0	4
293353	0	45
293371	0	18
293451	0	80
293456	0	5
293462	0	6
293478	0	16
293490	0	12
293501	0	11
293547	0	46
293557	0	10
293573	0	16
293580	0	7
293593	0	13
293599	0	6
293662	0	63
293673	0	11
293685	0	12
293693	0	8
293707	0	14
293867	0	160
293876	0	9
293879	0	3
293898	0	19
293904	0	6
293936	0	32
293941	0	5
293963	0	22
293969	0	6
295041	0	1072
295096	0	55
295199	0	103
295208	0	9
296208	0	1000
296245	0	37
296270	0	25
296275	0	5
296279	0	4
296293	0	14
296303	0	10
296314	0	11
296330	0	16
296407	0	77
296417	0	10
296421	0	4
296434	0	13
296437	0	3
296457	0	20
296461	0	4
296473	0	12
296501	0	28
296514	0	13
296522	0	8
296524	0	2
296533	0	9
296540	0	7
296547	0	7
296558	0	11
296564	0	6
296759	0	195
296786	0	27
296795	0	9
296811	0	16
296827	0	16
296833	0	6
296837	0	4
296846	0	9
296853	0	7
296869	0	16
296964	0	95
297059	0	95
297133	0	74
297140	0	7
297143	0	3
297156	0	13
297165	0	9
297184	0	19
297193	0	9
297256	0	63
297271	0	15
297282	0	11
297292	0	10
297331	0	39
297336	0	5
297349	0	13
297353	0	4
297378	0	25
297415	0	37
297424	0	9
297434	0	10
297442	0	8
297476	0	34
297840	0	364
297854	0	14
297860	0	6
297895	0	35
298160	0	265
298163	0	3
298179	0	16
298274	0	95
298313	0	39
298328	0	15
298337	0	9
298343	0	6
298353	0	10
298361	0	8
298366	0	5
298373	0	7
298405	0	32
298440	0	35
298453	0	13
298460	0	7
298467	0	7
298471	0	4
298500	0	29
298507	0	7
298509	0	2
298532	0	23
298541	0	9
299523	0	982
299538	0	15
299545	0	7
299553	0	8
299584	0	31
300035	0	451
300042	0	7
300048	0	6
300054	0	6
300072	0	18
300091	0	19
300101	0	10
300113	0	12
300176	0	63
300198	0	22
300252	0	54
300260	0	8
300266	0	6
300507	0	241
300516	0	9
300524	0	8
300571	0	47
300582	0	11
300614	0	32
300700	0	86
300713	0	13
300728	0	15
300734	0	6
300785	0	51
300793	0	8
300807	0	14
300930	0	123
300942	0	12
301021	0	79
301027	0	6
303339	0	2312
303387	0	48
303399	0	12
303488	0	89
303496	0	8
303505	0	9
303514	0	9
303524	0	10
303527	0	3
303835	0	308
303847	0	12
303868	0	21
303882	0	14
303992	0	110
303995	0	3
304002	0	7
304014	0	12
304025	0	11
304045	0	20
304056	0	11
304131	0	75
304411	0	280
304423	0	12
304429	0	6
304449	0	20
304465	0	16
304728	0	263
304822	0	94
304898	0	76
304981	0	83
304999	0	18
305004	0	5
305012	0	8
305046	0	34
305052	0	6
305056	0	4
305074	0	18
305085	0	11
305090	0	5
305114	0	24
305133	0	19
305198	0	65
305213	0	15
305221	0	8
305233	0	12
305236	0	3
305342	0	106
305366	0	24
305417	0	51
305440	0	23
305503	0	63
305509	0	6
305515	0	6
305518	0	3
305529	0	11
305536	0	7
305540	0	4
305550	0	10
305556	0	6
305562	0	6
305569	0	7
305597	0	28
305643	0	46
305654	0	11
305659	0	5
305680	0	21
305686	0	6
305730	0	44
305735	0	5
305786	0	51
305796	0	10
305808	0	12
306018	0	210
306025	0	7
306042	0	17
306050	0	8
306074	0	24
306081	0	7
306100	0	19
306111	0	11
306141	0	30
306153	0	12
306162	0	9
306275	0	113
306304	0	29
306344	0	40
306354	0	10
306362	0	8
306385	0	23
306423	0	38
306446	0	23
306455	0	9
306466	0	11
306474	0	8
306479	0	5
306485	0	6
306490	0	5
306501	0	11
306512	0	11
306517	0	5
306537	0	20
306573	0	36
306580	0	7
306605	0	25
306609	0	4
306615	0	6
306621	0	6
306652	0	31
306657	0	5
306661	0	4
306683	0	22
306690	0	7
306732	0	42
306740	0	8
306757	0	17
306803	0	46
306809	0	6
306819	0	10
306828	0	9
306832	0	4
307145	0	313
307153	0	8
307168	0	15
307343	0	175
307353	0	10
307384	0	31
307391	0	7
307401	0	10
307408	0	7
307418	0	10
307432	0	14
307483	0	51
307492	0	9
307507	0	15
307513	0	6
307521	0	8
307531	0	10
307539	0	8
307547	0	8
307571	0	24
307610	0	39
307637	0	27
307646	0	9
307667	0	21
307678	0	11
307690	0	12
307725	0	35
307729	0	4
307764	0	35
307774	0	10
307788	0	14
307795	0	7
307809	0	14
307819	0	10
307835	0	16
307838	0	3
307850	0	12
307863	0	13
307908	0	45
307922	0	14
307929	0	7
307933	0	4
307941	0	8
307950	0	9
307956	0	6
307966	0	10
307970	0	4
308015	0	45
308042	0	27
308046	0	4
308076	0	30
308083	0	7
308089	0	6
308098	0	9
308109	0	11
308116	0	7
308125	0	9
308132	0	7
308196	0	64
308316	0	120
308324	0	8
308327	0	3
308339	0	12
308380	0	41
308384	0	4
308433	0	49
308471	0	38
308483	0	12
308492	0	9
308497	0	5
308504	0	7
308508	0	4
308513	0	5
308524	0	11
308528	0	4
308541	0	13
308552	0	11
308659	0	107
308672	0	13
308682	0	10
308696	0	14
308701	0	5
308706	0	5
308711	0	5
308716	0	5
308763	0	47
308824	0	61
308833	0	9
308864	0	31
308880	0	16
308909	0	29
308931	0	22
309022	0	91
309050	0	28
309105	0	55
309234	0	129
309247	0	13
309292	0	45
309298	0	6
309317	0	19
309342	0	25
309347	0	5
309376	0	29
309387	0	11
309433	0	46
309484	0	51
309495	0	11
309501	0	6
309518	0	17
309530	0	12
309564	0	34
309575	0	11
309583	0	8
309596	0	13
309616	0	20
